Id,Cluster,Label
1570,1436,camat
1571,1437,berjalan
1572,1438,info
1573,1439,setiap
1574,1440,dibongkar
1575,1441,ngetem
1576,1442,ranting
1577,1443,putar
1578,1444,assalamualaikum
1579,1445,amp
1580,1446,bagian
1581,1447,lumpur
1582,1448,dirapihkan
1583,1449,selokan
1584,1252,ayat
1585,1450,terpasang
1586,1451,pohon
1587,1452,diberi
1588,1453,jgn
1589,1454,dg
1590,1455,buat
1591,1456,amp
1592,1457,roboh
1593,1458,tkp
1594,1459,dibantu
1595,1460,perusahaan
1596,1458,tkp
1597,1458,tkp
1598,1461,atap
1599,1411,bendera
1600,1462,unjuk
1601,1463,kejahatan
1602,1464,menyebabkan
1603,1458,tkp
1604,1465,sekitar
1605,1466,lansia
1606,1467,lapak
1607,1468,cat
1608,1468,cat
1609,1469,selesai
1610,61,penertiban
1611,1470,fasos
1612,61,penertiban
1613,1471,priok
1614,1472,disitu
1615,1473,sdh
1616,1474,pj
1617,1475,mobil
1618,1476,taman
1619,61,penertiban
1620,1477,unit
1621,1478,berantakan
1622,1479,hati
1623,1480,cawang
1624,1481,tanah
1625,1482,got
1626,1483,banjir
1627,1484,penghuni
1628,1485,dikerjakan
1629,1486,negara
1630,1487,anak
1631,1488,rapihkan
1632,1489,rumah
1633,1490,meresahkan
1634,1491,lapor
1635,1492,miring
1636,1493,pemilik
1637,1494,lumpur
1638,1495,bertahun
1639,1496,tugas
1640,1497,kepentingan
1641,1498,gerbang
1642,1499,penyakit
1643,1392,utk
1644,1392,utk
1645,1392,utk
1646,1500,jakut
1647,61,penertiban
1648,61,penertiban
1649,1501,this
1650,1502,perubahan
1651,1503,ngetem
1652,1504,blm
1653,1505,galian
1654,1505,galian
1655,61,penertiban
1656,61,penertiban
1657,1506,masjid
1658,1507,pembakaran
1659,1508,penghuni
1660,1509,listrik
1661,1510,quot
1662,1511,info
1663,1512,pedestrian
1664,1513,pedestrian
1665,1514,nya
1666,1515,umum
1667,1516,no
1668,1517,mati
1669,1518,arah
1670,1519,sdn
1671,1520,indonesia
1672,1521,mati
1673,1522,pertamanan
1674,1523,melintas
1675,1524,mati
1676,1525,buka
1677,1526,transportasi
1678,1527,sedikit
1679,1528,bayar
1680,1698,pelanggaran
1681,1529,bebas
1682,1530,pangkas
1683,1531,kinerja
1684,1532,pa
1685,1533,sejak
1686,1534,berada
1687,1535,jgn
1688,1536,ditutup
1689,1537,trotoar
1690,61,penertiban
1691,1538,bpk
1692,1539,assalamualaikum
1693,1540,tiang
1694,1541,fasos
1695,1542,disitu
1696,1543,berapa
1697,1544,akibat
1698,1545,sakit
1699,1546,parkir
1700,1223,abal
1701,1547,kereta
1702,1548,dinas
1703,1549,tanggung
1704,1409,gerobak
1705,61,penertiban
1706,1550,pam
1707,1551,ruko
1708,1552,parkir
1709,61,penertiban
1710,61,penertiban
1711,61,penertiban
1712,1553,merah
1713,1554,didalam
1714,1555,dibuang
1715,1556,tanaman
1716,1557,iklan
1717,1558,pajak
1718,61,penertiban
1719,1559,jembatan
1720,1560,plang
1721,1561,sehingga
1722,1562,semak
1723,1563,parkir
1724,1564,belok
1725,1565,menjadi
1726,1566,padam
1727,1567,quot
1728,1568,bermain
1729,1569,ban
1730,1570,dahan
1731,1571,selokan
1732,1572,laporkan
1733,1573,area
1734,1574,penanganan
1735,1575,bergelombang
1736,1576,pengaspalan
1737,1577,area
1738,1578,karung
1739,1579,pemotor
1740,1580,tikungan
1741,383,dibongkar
1742,1581,bener
1743,1582,pagi
1744,1583,pohon
1745,1584,mangkal
1746,1585,vandalisme
1747,1586,ijin
1748,1587,gak
1749,1588,kebakaran
1750,1589,pekerjaan
1751,1590,online
1752,1591,kepentingan
1753,1592,banget
1754,1593,udah
1755,1594,bikin
1756,1595,lahan
1757,128,ditemukan
1758,1596,kaki
1759,1597,dahan
1760,1598,rindang
1761,1599,pusat
1762,61,penertiban
1763,1600,lampu
1764,1601,kabel
1765,1602,sisa
1766,1603,stop
1767,1604,plang
1768,1605,lalulintas
1769,1606,air
1770,1607,ban
1771,461,aduan
1772,1608,perlu
1773,1609,mati
1774,1610,komplek
1775,1611,nyala
1776,1612,nempel
1777,1613,salam
1778,1614,fasos
1779,1615,cat
1780,1616,pengaspalan
1781,1617,bergelombang
1782,1618,pengaspalan
1783,1619,pengaspalan
1784,1620,kanstin
1785,1621,harap
1786,1622,korban
1787,1623,terkena
1788,1624,garasi
1789,1625,pohon
1790,1626,sampah
1791,1627,dibantu
1792,1628,tumbang
1793,1629,pelanggaran
1794,1630,selalu
1795,1631,roboh
1796,1632,tebet
1797,1633,tdk
1798,1634,aduan
1799,1635,lagi
1800,1636,utara
1801,1637,pindah
1802,1638,issue
1803,1639,anak
1804,1640,malam
1805,1641,butuh
1806,1642,penumpang
1807,1643,arah
1808,1644,hanya
1809,1645,tkp
1810,1646,sini
1811,1647,arah
1812,1648,tanggung
1813,1649,mesin
1814,61,penertiban
1815,61,penertiban
1816,1650,pohon
1817,1651,citata
1818,1652,menutupi
1819,1653,assalamualaikum
1820,1654,pagar
1821,1655,roboh
1822,1656,tumpukan
1823,1657,kalian
1824,1658,pohon
1825,1659,parah
1826,1660,quot
1827,1661,tutup
1828,1662,pemangkasan
1829,1663,tutup
1830,1580,tikungan
1831,1664,kaya
1832,1665,lubang
1833,1666,pam
1834,1667,pa
1835,1668,mampet
1836,1669,dikerjakan
1837,1670,barang
1838,1671,menggangu
1839,1672,minta
1840,1673,pengurus
1841,1674,pam
1842,1675,pengaspalan
1843,1676,pengaspalan
1844,1677,merusak
1845,1678,got
1846,1679,sebelum
1847,1680,atap
1848,1671,menggangu
1849,1681,ga
1850,1671,menggangu
1851,1682,rubuh
1852,1683,deras
1853,1684,pembuangan
1854,1685,pohon
1855,1686,dahan
1856,1687,rimbun
1857,1688,ulang
1858,1689,rumah
1859,1690,jalanan
1860,705,lantai
1861,1691,reklame
1862,1692,menimpa
1863,1693,kalideres
1864,1694,trotoar
1865,1695,lampu
1866,1696,yg
1867,1697,jembatan
1868,1698,pelanggaran
1869,61,penertiban
1870,1699,semanan
1871,1700,pasang
1872,1701,nya
1873,1702,gedung
1874,1703,difoto
1875,1704,pengunjung
1876,1705,jatuh
1877,1706,jatuh
1878,1707,penumpang
1879,1708,gak
1880,1709,khususnya
1881,1710,diangkat
1882,1711,diasphal
1883,1712,jatuh
1884,1713,trims
1885,1714,tiang
1886,1715,rumput
1887,1716,tiang
1888,1717,kemarin
1889,1718,lewat
1890,1719,terjadi
1891,1720,bantu
1892,1721,diangkat
1893,1722,terminal
1894,1723,sebelum
1895,1724,fasilitas
1896,1725,menggangu
1897,1726,makin
1898,1727,belokan
1899,1728,sehat
1900,1729,halte
1901,1730,jalanan
1902,1731,contoh
1903,1732,bahu
1904,1733,izin
1905,1734,tikungan
1906,1735,ketertiban
1907,1736,uu
1908,1737,arah
1909,1738,makin
1910,1739,harap
1911,1740,sdn
1912,1741,gedung
1913,1742,lantai
1914,1743,lantai
1915,1744,fasos
1916,1745,nya
1917,1746,beberapa
1918,1747,media
1919,1748,dibersihkan
1920,1749,semanan
1921,1750,bantuannya
1922,1751,mati
1923,1752,lumpur
1924,1753,perbaikan
1925,1754,parkir
1926,1755,pelanggaran
1927,1756,diangkat
1928,1757,menggangu
1929,61,penertiban
1930,61,penertiban
1931,1758,mangkal
1932,1759,dahan
1933,1760,sampai
1934,1761,pejalan
1935,1762,wanita
1936,1763,amp
1937,1764,pasar
1938,1765,dirapihkan
1939,1766,anggaran
1940,1767,berderet
1941,1768,banjir
1942,1769,pak
1943,1770,issue
1944,1771,rawan
1945,1772,baru
1946,1773,terang
1947,1773,terang
1948,1774,tiang
1949,1775,kabel
1950,1776,proses
1951,1777,pertigaan
1952,1778,lah
1953,1779,bantuan
1954,1780,anak
1955,1781,butuh
1956,1782,pemangkasan
1957,1783,berderet
1958,1784,pemangkasan
1959,1785,menimbulkan
1960,1786,kata
1961,1784,pemangkasan
1962,1784,pemangkasan
1963,1787,ternyata
1964,1788,bikin
1965,1784,pemangkasan
1966,1784,pemangkasan
1967,1784,pemangkasan
1968,1789,batu
1969,1790,lurah
1970,1791,merugikan
1971,1792,toping
1972,1793,kandang
1973,1794,sampe
1974,1795,warna
1975,1796,baliho
1976,1797,citata
1977,1798,monitor
1978,1799,merupakan
1979,1800,angin
1980,1801,lintas
1981,61,penertiban
1982,1716,tiang
1983,61,penertiban
1984,1802,tempat
1985,1803,separator
1986,1804,stop
1987,1805,anda
1988,1806,anggaran
1989,1807,lubang
1990,1808,mereka
1991,1809,unjuk
1992,1810,harap
1993,1698,pelanggaran
1994,1811,rokok
1995,1812,dilarang
1996,1813,umum
1997,1814,oknum
1998,1815,unjuk
1999,1816,penertiban
2000,61,penertiban
2001,1817,rambu
2002,1818,aparat
2003,1819,sisi
2004,1820,mengambil
2005,1821,terlihat
2006,1822,pedestrian
2007,1823,gerobak
2008,1824,umbul
2009,1824,umbul
2010,1825,kucing
2011,1826,kabel
2012,1827,foto
2013,1828,listrik
2014,1829,minta
2015,1830,pembakaran
2016,1831,tembok
2017,1832,minta
2018,1833,macet
2019,1834,buka
2020,1835,antrian
2021,1836,perumahan
2022,1837,berserakan
2023,1838,macet
2024,1839,negara
2025,1840,padahal
2026,1841,batu
2027,1842,sebagian
2028,1843,biasa
2029,1844,tepat
2030,1845,rapihkan
2031,1846,pembuangan
2032,1847,sdh
2033,1848,langsung
2034,1849,rakyat
2035,1850,buang
2036,1851,pelanggaran
2037,61,penertiban
2038,1354,no
2039,61,penertiban
2040,1852,buang
2041,389,penertiban
2042,1853,ga
2043,61,penertiban
2044,1854,trotoar
2045,1855,lapak
2046,1856,keselamatan
2047,1857,an
2048,57,penertiban
2049,1858,kandang
2050,1859,gerobak
2051,268,penertiban
2052,1860,jaring
2053,1861,sampah
2054,1862,rute
2055,1863,nyala
2056,1864,kuning
2057,1865,pembakaran
2058,1866,kaya
2059,61,penertiban
2060,1867,pengguna
2061,1868,jpo
2062,1869,pengguna
2063,61,penertiban
2064,1870,pot
2065,1871,tempat
2066,1872,perbaikan
2067,1873,pemilik
2068,1874,serius
2069,1875,bolong
2070,1876,melakukan
2071,1877,keras
2072,1878,penopingan
2073,1879,pbg
2074,1880,pembiaran
2075,1881,penopingan
2076,1882,simpang
2077,1883,air
2078,1884,rambu
2079,1885,dikarenakan
2080,1886,pohon
2081,1887,berantakan
2082,61,penertiban
2083,1888,wanita
2084,1889,tuh
2085,61,penertiban
2086,1890,busway
2087,61,penertiban
2088,61,penertiban
2089,1891,penertiban
2090,1892,violation
2091,61,penertiban
2092,61,penertiban
2093,1893,khususnya
2094,1894,saluran
2095,1895,rindang
2096,1896,rendah
2097,1897,bantu
2098,1898,dishub
2099,61,penertiban
2100,61,penertiban
2101,61,penertiban
2102,61,penertiban
2103,61,penertiban
2104,1899,jembatan
2105,61,penertiban
2106,1900,pj
2107,61,penertiban
2108,61,penertiban
2109,1901,penertiban
2110,1902,penerangan
2111,61,penertiban
2112,61,penertiban
2113,426,bantuannya
2114,1903,kurang
2115,426,bantuannya
2116,426,bantuannya
2117,426,bantuannya
2118,1904,tertibkan
2119,1905,khususnya
2120,590,khususnya
2121,590,khususnya
2122,61,penertiban
2123,1906,kel
2124,1907,tegas
2125,1908,melintas
2126,1909,tlg
2127,1910,pju
2128,1911,mengingat
2129,1912,berantakan
2130,1913,kereta
2131,1914,lalin
2132,1915,menyala
2133,1916,menyala
2134,1917,air
2135,1698,pelanggaran
2136,1918,potensi
2137,1919,sepanjang
2138,1920,kendaraan
2139,61,penertiban
2140,1921,ojol
2141,1922,krn
2142,1923,indah
2143,58,rawamangun
2144,1924,rusak
2145,1925,bolong
2146,1926,bergelombang
2147,1927,sarang
2148,1928,pembuangan
2149,1929,berlubang
2150,1699,semanan
2151,1930,baliho
2152,1931,pemerintahan
2153,1932,puing
2154,1933,tanda
2155,1934,lantai
2156,1935,kotoran
2157,1936,rindang
2158,1937,cawang
2159,1938,efek
2160,1939,parkir
2161,1940,kejadian
2162,1941,plang
2163,1942,fasos
2164,1943,bajaj
2165,1944,tambal
2166,1945,pasang
2167,1946,lubang
2168,1947,perbaiki
2169,592,ditambah
2170,1948,rendah
2171,1949,jd
2172,1950,mobil
2173,1951,tikungan
2174,1952,lah
2175,1953,pelayanan
2176,1954,hujan
2177,1955,memakai
2178,61,penertiban
2179,1956,parkir
2180,61,penertiban
2181,61,penertiban
2182,1957,fasos
2183,1958,pohon
2184,1959,fasos
2185,1960,gedung
2186,1961,batu
2187,1962,truk
2188,1963,truk
2189,1964,jalannya
2190,1965,efek
2191,1966,terang
2192,1967,raya
2193,1968,citata
2194,1969,perhubungan
2195,1970,sk
2196,1971,ditertibkan
2197,1784,pemangkasan
2198,1972,tiap
2199,1973,tiang
2200,1974,baliho
2201,1975,melanggar
2202,1976,lantai
2203,61,penertiban
2204,1977,mati
2205,61,penertiban
2206,61,penertiban
2207,1978,parkir
2208,1979,kinerja
2209,61,penertiban
2210,1980,sore
2211,1981,jangan
2212,1982,persimpangan
2213,1983,mengalir
2214,1984,tugas
2215,1985,rusun
2216,1986,bina
2217,61,penertiban
2218,1987,penertiban
2219,1988,ditemukan
2220,61,penertiban
2221,1989,fasos
2222,1990,penertiban
2223,61,penertiban
2224,1991,penertiban
2225,61,penertiban
2226,61,penertiban
2227,61,penertiban
2228,1992,nyala
2229,61,penertiban
2230,1993,bambu
2231,1994,jak
2232,1995,gorong
2233,1996,masjid
2234,1997,air
2235,61,penertiban
2236,1998,saluran
2237,61,penertiban
2238,1999,perda
2239,2000,pos
2240,2001,dpt
2241,2002,sedikit
2242,2003,proyek
2243,2004,online
2244,2005,banner
2245,2006,penertiban
2246,61,penertiban
2247,1999,perda
2248,2007,udah
2249,2008,komplek
2250,2009,spanduk
2251,2010,utk
2252,61,penertiban
2253,2011,org
2254,2012,menutup
2255,2013,kumuh
2256,2014,sekali
2257,2015,enak
2258,2016,parkir
2259,2017,permasalahan
2260,2018,bantu
2261,2019,memakai
2262,2017,permasalahan
2263,2020,traffic
2264,2021,sementara
2265,2022,baliho
2266,2023,tks
2267,2024,terlalu
2268,2025,lama
2269,2026,siang
2270,1811,rokok
2271,2027,sering
2272,2028,butuh
2273,2029,aturan
2274,2030,ngetem
2275,1580,tikungan
2276,2031,inspektorat
2277,289,aktifitas
2278,2032,cukup
2279,2033,berbahaya
2280,2034,seenaknya
2281,2035,kecil
2282,2036,pajak
2283,2037,besi
2284,2038,amp
2285,2039,minta
2286,289,aktifitas
2287,2040,bersama
2288,2041,pkl
2289,2042,diganti
2290,2043,perbaiki
2291,2044,raya
2292,2045,nya
2293,2046,penumpang
2294,2047,cek
2295,2048,diperbaiki
2296,2049,layak
2297,2050,turunkan
2298,2051,pelanggaran
2299,2052,karna
2300,2053,dibuatkan
2301,2052,karna
2302,2054,jaring
2303,2055,seminggu
2304,2056,sehingga
2305,2057,pasal
2306,2058,ogah
2307,2059,bukan
2308,2060,saluran
2309,2061,foto
2310,2062,bergelombang
2311,2063,amp
2312,2064,pengaspalan
2313,2065,aspal
2314,2066,dipakai
2315,2067,berbulan
2316,2068,anak
2317,2069,bermain
2318,2070,because
2319,2071,halte
2320,2072,meresahkan
2321,2073,sumbangan
2322,2074,lampu
2323,2075,dibawah
2324,2076,jln
2325,2077,begitu
2326,2078,ganggu
2327,2079,semak
2328,2080,penopingan
2329,2081,telah
2330,2082,anak
2331,2083,sisa
2332,2084,tambal
2333,2085,bahu
2334,2086,kendaraan
2335,2087,jalur
2336,2088,lalulintas
2337,2089,semak
2338,2090,mengganggu
2339,2091,jalanan
2340,2092,hati
2341,2093,sini
2342,2094,orang
2343,2095,parkir
2344,2096,denda
2345,2097,jaring
2346,2098,susah
2347,2099,perusahaan
2348,2100,hancur
2349,2101,pembatas
2350,2102,jera
2351,2103,trotoar
2352,2104,kaki
2353,2105,keras
2354,2106,merah
2355,2107,dirapihkan
2356,2108,bus
2357,2109,kecil
2358,2110,hancur
2359,2111,maxim
2360,2112,rindang
2361,1999,perda
2362,2113,ruko
2363,2114,banjir
2364,2115,parkir
2365,2116,parkir
2366,2117,lagi
2367,2118,macet
2368,2119,bersih
2369,2120,baru
2370,2121,alasan
2371,2122,penumpang
2372,2123,banjir
2373,2124,pagar
2374,2125,gangguan
2375,2126,indah
2376,2127,selokan
2377,2128,kabel
2378,2129,tata
2379,2130,atas
2380,2131,lalu
2381,2132,pengguna
2382,58,rawamangun
2383,2133,serius
2384,2134,pintu
2385,2135,issue
2386,2136,air
2387,2137,laporkan
2388,2138,iklan
2389,2139,tol
2390,2140,meter
2391,2141,amp
2392,1999,perda
2393,2142,sampah
2394,2143,air
2395,2144,merah
2396,2145,kabel
2397,2146,pelapor
2398,2147,berlubang
2399,2148,sebagian
2400,2149,sanksi
2401,2150,masih
2402,2151,pkl
2403,2152,lapangan
2404,2153,nunggu
2405,2154,rambu
2406,2155,lantai
2407,2156,umum
2408,2157,bawah
2409,2158,air
2410,2159,lubang
2411,2160,pohon
2412,2161,macet
2413,2162,pelanggaran
2414,2163,tiap
2415,2164,khususnya
2416,2165,parkir
2417,2166,quot
2418,2167,pengaspalan
2419,2168,pengaspalan
2420,2169,pelanggaran
2421,2170,luar
2422,2171,sdn
2423,2172,mobil
2424,2173,dilakukan
2425,2174,pelanggaran
2426,2175,pengaspalan
2427,2169,pelanggaran
2428,2176,jd
2429,2177,agak
2430,2178,pelanggaran
2431,2179,lah
2432,2180,indah
2433,2181,jak
2434,2182,pusat
2435,2183,menjuntai
2436,2184,penerangan
2437,2185,permasalahan
2438,2186,lantai
2439,2187,sampe
2440,2188,langsung
2441,2189,rapihkan
2442,2190,dibenahi
2443,2191,semua
2444,2192,gerobak
2445,2193,berpotensi
2446,2194,pelanggaran
2447,2195,turun
2448,2196,kayu
2449,2197,pkl
2450,2185,permasalahan
2451,2198,sekian
2452,2199,trotoar
2453,2200,terlalu
2454,2201,malam
2455,2202,pemangkasan
2456,2203,kesehatan
2457,2204,maxim
2458,2205,rumah
2459,2206,efek
2460,2207,ditemukan
2461,2205,rumah
2462,2208,bersihkan
2463,2209,kanstin
2464,2210,rapih
2465,2211,monitoring
2466,2212,rumah
2467,2213,area
2468,2214,alat
2469,2215,monitoring
2470,2216,lama
2471,2217,sal
2472,2218,diatas
2473,2219,minta
2474,2220,is
2475,2221,hasil
2476,2222,cawang
2477,2223,mati
2478,2224,masuk
2479,2225,indah
2480,2226,unit
2481,2227,ogah
2482,2228,jpo
2483,2229,pohon
2484,2230,laporkan
2485,2231,unit
2486,2232,mengatur
2487,2233,lalin
2488,2234,lalin
2489,2235,merusak
2490,2236,penerangan
2491,2237,belum
2492,2238,cempaka
2493,2239,fungsi
2494,2240,online
2495,2241,pohon
2496,2242,pt
2497,2243,mengatur
2498,2244,persimpangan
2499,2245,pohon
2500,2246,menyebabkan
2501,2247,hampir
2502,2248,aliran
2503,2249,melawan
2504,2250,kawasan
2505,2251,pejalan
2506,2252,tebang
2507,2253,monitor
2508,2254,bajaj
2509,2255,fasos
2510,2256,ganggu
2511,2257,ketertiban
2512,2258,perempatan
2513,2259,unjuk
2514,2260,thd
2515,2261,ngetem
2516,2262,permasalahan
2517,2263,simpang
2518,2264,berpotensi
2519,2265,penyakit
2520,2262,permasalahan
2521,2266,toping
2522,2267,jatuh
2523,2268,tebang
2524,305,penertiban
2525,2269,fasos
2526,2270,macet
2527,305,penertiban
2528,61,penertiban
2529,2271,berserakan
2530,2272,air
2531,2273,bau
2532,2274,bekerja
2533,2275,tiang
2534,2276,mobil
2535,2277,ganggu
2536,2278,rindang
2537,2279,pondok
2538,2280,pak
2539,2281,rapih
2540,2282,lakukan
2541,592,ditambah
2542,2283,plang
2543,2284,jln
2544,2285,kegiatan
2545,2286,karung
2546,2287,menit
2547,2288,monitoring
2548,2289,ojol
2549,2290,benar
2550,2291,mati
2551,2292,arah
2552,2293,kucing
2553,2294,angkot
2554,2295,memasang
2555,2296,tata
2556,2297,plang
2557,2298,tanaman
2558,2299,stop
2559,2300,pohon
2560,2301,izin
2561,61,penertiban
2562,2302,terus
2563,61,penertiban
2564,61,penertiban
2565,61,penertiban
2566,2303,agak
2567,2304,bantuannya
2568,2305,memakai
2569,2306,dikerjakan
2570,2307,bus
2571,2308,tiap
2572,61,penertiban
2573,61,penertiban
2574,61,penertiban
2575,2309,setiap
2576,2310,roboh
2577,61,penertiban
2578,2311,perempatan
2579,2312,pot
2580,2313,jaklingko
2581,2314,dilakukan
2582,2315,kemacetan
2583,2316,dg
2584,2317,maka
2585,2318,motor
2586,2319,pintu
2587,2320,terlihat
2588,2321,lihat
2589,2322,kebakaran
2590,2323,disini
2591,2324,ketentuan
2592,2325,mobil
2593,2326,outdoor
2594,2327,pertigaan
2595,2328,keluar
2596,2329,violation
2597,2330,lah
2598,2331,kurang
2599,2332,atribut
2600,2333,penanganan
2601,2334,pas
2602,2335,masih
2603,2336,sesuai
2604,2337,demi
2605,1813,umum
2606,2338,tiap
2607,61,penertiban
2608,2339,tanaman
2609,2340,sampah
2610,2341,putar
2611,2342,got
2612,2343,rute
2613,1698,pelanggaran
2614,1698,pelanggaran
2615,2344,supaya
2616,2345,online
2617,2346,khusus
2618,2347,parkir
2619,2348,miring
2620,2349,lakukan
2621,2350,setempat
2622,2351,pribadi
2623,2352,coba
2624,2353,berbahaya
2625,2354,dibawah
2626,2355,coba
2627,2356,kucing
2628,61,penertiban
2629,2357,menumpuk
2630,2358,lubang
2631,2359,kayu
2632,2360,sampah
2633,2361,perda
2634,2362,mobil
2635,2363,ditemukan
2636,2364,ranting
2637,2365,amblas
2638,2366,terlihat
2639,2367,menyala
2640,2368,disini
2641,2369,merasa
2642,2370,bangunan
2643,2371,pajak
2644,2372,minta
2645,2373,gak
2646,2374,hidup
2647,2375,topping
2648,2376,hidup
2649,2377,kabel
2650,2378,besi
2651,2379,kenapa
2652,2380,tetap
2653,2381,dilalui
2654,2382,bambu
2655,2383,karung
2656,2384,bendera
2657,2385,bermain
2658,2386,quot
2659,2387,aparat
2660,2388,padam
2661,2389,sebelah
2662,61,penertiban
2663,2390,dipasang
2664,2391,pohon
2665,2392,pemerintah
2666,2393,dikarenakan
2667,2394,batang
2668,2395,daun
2669,1793,kandang
2670,2396,uu
2671,1259,coretan
2672,2387,aparat
2673,2397,diatas
2674,2398,kucing
2675,2399,kecelakaan
2676,2400,kemarin
2677,2401,rimbun
2678,2402,langsung
2679,2403,bahkan
2680,2404,merugikan
2681,2405,pohon
2682,2406,pohon
2683,1811,rokok
2684,2407,beberapa
2685,2408,perumahan
2686,2409,jak
2687,2410,pintu
2688,2411,pt
2689,2412,jd
2690,182,titik
2691,2413,potensi
2692,2414,tambal
2693,2415,bahaya
2694,2416,mampet
2695,2417,pohon
2696,2418,belok
2697,2419,masih
2698,2420,tinggi
2699,2421,masa
2700,2422,nya
2701,2423,kabel
2702,2424,truk
2703,2425,anak
2704,2426,tebet
2705,2427,pelanggaran
2706,2428,violation
2707,2429,pohon
2708,2430,karung
2709,2431,diangkat
2710,2432,got
2711,2433,sini
2712,2434,lurah
2713,2435,pbg
2714,2436,dibuatkan
2715,2437,harap
2716,2438,penyakit
2717,2439,cabut
2718,2439,cabut
2719,2440,trotoar
2720,2441,kotor
2721,2442,membantu
2722,2443,binamarga
2723,2444,tanah
2724,2445,cengkareng
2725,2446,membantu
2726,2447,sempit
2727,2448,berfungsi
2728,2449,harus
